Time,TotalHb_Left,smoothed,diff,,TotalHb_Left_1cm,TotalHb_Left_3cm,TotalHb_Right,TotalHb_Right_1cm,TotalHb_Right_3cm,HR_Left,HR_Right,LF/HF_Left,LF/HF_Right,TemperatureC,Slope_X,Slope_Y,Slope_Z,DeepBreath,Chart_X,Chart_Y,Chart_Quadrant,Chart_Radius,Mark
557,-0.48174,,,,0.333639,-0.171589,-0.361757,-0.588989,-1.012457,64.367895,64.24373,0.86894,0.489973,29,6.090355,0,-1.348166,0,10,-71,4,4,0
557.1,-0.478736,,,,0.344013,-0.264745,-0.3614,-0.584558,-1.07952,64.367895,63.750123,0.868084,0.489782,29,6.243607,0,-1.579282,0,10,-71,4,5,0
557.2,-0.477099,,,,0.351807,-0.319817,-0.362847,-0.575685,-1.122438,64.344476,63.184832,0.867228,0.48959,29,6.309738,0,-1.80268,0,10,-71,4,5,0
557.3,-0.474989,,,,0.351807,-0.13857,-0.364429,-0.586774,-0.994554,63.902917,63.031722,0.866372,0.489399,29,6.026848,0,-1.805699,0,10,-73,4,6,0
557.4,-0.475325,,,,0.346609,-0.199719,-0.36852,-0.604465,-1.059889,63.902917,62.956534,0.865516,0.489207,29,6.24482,0,-1.807002,0,10,-73,4,5,0
557.5,-0.47723,,,,0.349207,-0.351664,-0.371941,-0.617693,-1.207186,63.902917,62.883939,0.864889,0.489193,29,5.80938,0,-1.804383,0,10,-73,4,5,0
557.6,-0.48219,,,,0.346609,-0.4549,-0.376966,-0.628689,-1.301778,63.902917,62.883939,0.864263,0.489179,29,5.591156,0,-1.576123,0,10,-73,4,4,0
557.7,-0.483774,,,,0.344013,-0.248568,-0.3786,-0.641853,-1.13408,63.902917,62.883939,0.863637,0.489166,29,5.523468,0,-1.57957,0,10,-73,4,4,0
557.8,-0.482827,,,,0.35701,-0.206727,-0.378093,-0.617693,-1.085394,64.078712,62.883939,0.86301,0.489152,29,5.522476,0,-1.351749,0,10,-73,4,4,0
557.9,-0.481112,,,,0.383106,-0.273966,-0.376698,-0.586774,-1.108822,64.078712,62.883939,0.861131,0.489314,29,5.521767,0,-1.123906,0,10,-73,4,4,0
558,-0.484609,,,,0.396205,-0.315251,-0.379584,-0.580124,-1.141826,64.09569,62.883939,0.859252,0.489475,29,5.521347,0,-0.896049,0,10,-72,4,4,0
558.1,-0.490674,,,,0.401454,-0.206727,-0.384623,-0.586774,-1.063821,64.170877,62.741209,0.857373,0.489637,29,5.656113,0,-0.668185,0,10,-72,4,2,0
558.2,-0.49526,,,,0.404081,-0.220713,-0.388253,-0.591203,-1.0756,64.19112,62.792978,0.855494,0.489799,29,5.872925,0,-1.120997,0,10,-72,4,1,0
558.3,-0.500426,,,,0.409339,-0.439327,-0.391854,-0.602257,-1.254706,64.054668,62.868166,0.854241,0.489974,29,5.657356,0,-1.346597,0,10,-73,4,0,0
558.4,-0.505586,,,,0.404081,-0.390065,-0.395659,-0.619894,-1.245238,63.901558,62.868166,0.852988,0.49015,29,5.657356,0,-1.346597,0,10,-73,4,0,0
558.5,-0.508963,,,,0.401454,-0.20906,-0.397575,-0.628689,-1.102975,63.29727,62.816397,0.851736,0.490325,29,5.590172,0,-1.349164,0,10,-76,4,0,0
558.6,-0.510241,,,,0.385723,-0.213724,-0.398244,-0.659351,-1.14956,63.627904,63.494363,0.850483,0.490501,29,5.440491,0,-0.894066,0,10,-75,4,0,0
558.7,-0.513462,,,,0.375263,-0.376546,-0.400296,-0.717958,-1.337259,63.433405,63.442594,0.84923,0.490676,29,5.789001,0,-0.668185,0,10,-76,4,0,0
558.8,-0.519398,,,,0.388341,-0.401304,-0.404909,-0.678963,-1.331674,63.285622,63.462837,0.847977,0.490852,29,6.003799,0,-0.668185,0,10,-77,4,0,0
558.9,-0.526159,,,,0.38049,-0.262437,-0.410014,-0.683311,-1.220537,63.137839,63.390242,0.845386,0.491339,29,5.789001,0,-0.668185,0,10,-77,4,0,0
559,-0.527623,,,,0.367432,-0.220713,-0.411738,-0.691995,-1.211004,63.213027,63.165354,0.842794,0.491827,29,5.723351,0,-1.118772,0,10,-77,4,0,0
559.1,-0.527287,,,,0.344013,-0.241619,-0.412334,-0.694164,-1.22815,63.142892,62.887073,0.840203,0.492315,29,5.58947,0,-1.122183,0,10,-77,4,0,0
559.2,-0.529674,,,,0.331049,-0.331214,-0.415548,-0.696331,-1.301778,63.260281,63.034856,0.837611,0.492802,29,5.236305,0,-1.353529,0,9,-77,4,0,0
559.3,-0.532051,,,,0.318119,-0.183329,-0.418477,-0.71364,-1.182296,63.76137,63.034856,0.835019,0.49329,29,5.088554,0,-1.350111,0,9,-74,4,0,0
559.4,-0.532328,,,,0.287223,-0.216055,-0.420558,-0.735192,-1.241446,63.864569,63.138055,0.83368,0.493602,29,5.087257,0,-0.668185,0,9,-74,4,0,0
559.5,-0.534661,,,,0.274406,-0.443781,-0.4241,-0.743786,-1.418472,63.791974,63.258232,0.832341,0.493914,29,4.940979,0,-0.668185,0,9,-74,4,0,0
559.6,-0.539689,,,,0.259068,-0.452678,-0.429916,-0.756651,-1.431271,63.644191,63.328367,0.831003,0.494226,29,5.079384,0,-0.443683,0,9,-75,4,0,0
559.7,-0.54105,,,,0.243778,-0.360726,-0.43285,-0.760932,-1.352124,63.551352,63.379797,0.829664,0.494538,29,5.293259,0,-0.668185,0,9,-75,4,0,0
559.8,-0.537947,,,,0.251417,-0.248568,-0.432218,-0.71364,-1.207186,63.791004,63.407808,0.828325,0.49485,29,5.508331,0,-1.118247,0,9,-74,4,0,0
559.9,-0.536163,,,,0.246323,-0.434868,-0.432712,-0.717958,-1.359539,63.866192,63.560918,0.825331,0.495502,29,5.724037,0,-1.344049,0,9,-74,4,0,0
560,-0.535161,,,,0.246323,-0.243936,-0.434763,-0.717958,-1.218632,63.584237,63.581161,0.822338,0.496153,29,5.442589,0,-1.571639,0,9,-75,4,0,0
560.1,-0.5377,,,,0.241234,-0.333491,-0.439826,-0.71364,-1.288643,62.772833,63.279843,0.819345,0.496804,29,5.441612,0,-1.3458,0,9,-79,4,0,0
560.2,-0.537724,,,,0.23615,-0.374289,-0.442995,-0.715799,-1.318617,62.871703,63.597618,0.816351,0.497455,29,5.293816,0,-1.117717,0,9,-79,4,0,0
560.3,-0.53718,,,,0.225998,-0.340314,-0.44558,-0.733041,-1.298029,62.884716,63.856645,0.813358,0.498107,29,5.010941,0,-1.118863,0,9,-79,4,0,0
560.4,-0.536394,,,,0.208281,-0.353931,-0.448443,-0.752366,-1.348412,63.292239,64.118714,0.811703,0.498446,29,5.22567,0,-1.119404,0,9,-76,4,0,0
560.5,-0.537504,,,,0.190626,-0.362989,-0.45294,-0.78015,-1.390934,63.496321,64.519396,0.810049,0.498785,29,5.010941,0,-1.118863,0,9,-75,4,0,0
560.6,-0.533417,,,,0.178054,-0.367512,-0.453414,-0.797172,-1.411143,63.566455,64.797678,0.808394,0.499124,29,5.010941,0,-1.118863,0,9,-75,4,0,0
560.7,-0.528958,,,,0.180566,-0.280871,-0.453858,-0.771618,-1.303652,63.449067,64.649895,0.80674,0.499463,29,4.871651,0,-1.122261,0,9,-76,4,0,0
560.8,-0.52674,,,,0.188109,-0.280871,-0.456317,-0.741639,-1.277356,62.772183,64.577299,0.803376,0.50022,29,4.730247,0,-1.125708,0,9,-79,4,0,0
560.9,-0.527138,,,,0.193145,-0.367512,-0.460516,-0.735192,-1.33912,63.258458,64.4741,0.800011,0.500977,29,5.096069,0,-1.12859,0,8,-77,4,0,0
561,-0.523785,,,,0.195664,-0.287766,-0.461925,-0.726582,-1.271703,63.009416,64.493708,0.796647,0.501734,29,4.877884,0,-1.357923,0,8,-78,4,0,0
561.1,-0.518318,,,,0.198185,-0.269358,-0.462155,-0.728736,-1.262267,62.592415,64.703603,0.793283,0.50249,29,5.236305,0,-1.353529,0,8,-80,4,0,0
561.2,-0.516203,,,,0.185594,-0.285468,-0.465451,-0.754509,-1.307397,62.264008,65.151782,0.789918,0.503247,29,5.724991,0,-1.569304,0,8,-82,4,0,0
561.3,-0.511666,,,,0.183079,-0.342586,-0.466464,-0.782281,-1.376185,62.205601,65.518908,0.786554,0.504004,29,5.442589,0,-1.571639,0,8,-82,4,0,0
561.4,-0.505603,,,,0.148009,-0.324379,-0.466895,-0.831041,-1.433097,62.768372,65.555272,0.784844,0.504422,29,5.522476,0,-1.351749,0,8,-79,4,0,0
561.5,-0.502815,,,,0.148009,-0.280871,-0.46918,-0.835259,-1.416641,63.401204,65.638228,0.783135,0.504839,29,5.65667,0,-1.120471,0,8,-76,4,0,0
561.6,-0.505028,,,,0.145513,-0.414757,-0.474415,-0.835259,-1.516372,63.789135,65.331714,0.779954,0.505257,29,5.087837,0,-1.122815,0,8,-74,4,0,0
561.7,-0.50486,,,,0.175543,-0.394564,-0.477215,-0.773752,-1.436747,63.832995,65.167049,0.776773,0.506064,29,4.727356,0,-1.345895,0,8,-74,4,0,0
561.8,-0.499076,,,,0.198185,-0.253195,-0.474845,-0.750223,-1.286763,63.967766,64.887779,0.773593,0.506872,29,4.727356,0,-1.345895,0,8,-73,4,1,0
561.9,-0.495397,,,,0.208281,-0.19036,-0.474463,-0.750223,-1.256597,63.708025,64.970538,0.770412,0.507679,29,4.227043,0,-1.346745,0,8,-74,4,1,0
562,-0.493475,,,,0.210808,-0.157465,-0.475526,-0.754509,-1.250921,64.045816,65.402575,0.767232,0.508487,29,4.226295,0,-1.12057,0,8,-73,4,2,0
562.1,-0.492246,,,,0.220929,-0.285468,-0.477173,-0.754509,-1.352124,64.307885,66.010407,0.764051,0.509294,29,4.512222,0,-1.119446,0,8,-71,4,2,0
562.2,-0.487808,,,,0.213336,-0.19036,-0.476188,-0.763071,-1.283003,64.698255,66.236112,0.760871,0.510101,29,4.440865,0,-1.115547,0,8,-69,4,3,0
562.3,-0.486854,,,,0.213336,-0.183329,-0.477937,-0.778019,-1.296153,64.846039,66.587977,0.7594,0.510491,29,4.370605,0,-1.341705,0,7,-69,4,3,0
562.4,-0.486986,,,,0.210808,-0.296944,-0.480665,-0.78654,-1.40013,64.256565,66.777451,0.757929,0.510881,29,4.440865,0,-1.115547,0,7,-72,4,3,0
562.5,-0.483265,,,,0.200707,-0.264745,-0.480336,-0.801418,-1.396454,65.010533,66.844117,0.756459,0.51127,29,4.440277,0,-0.668185,0,7,-68,4,4,0
562.6,-0.474541,,,,0.213336,-0.107713,-0.475965,-0.78015,-1.252814,65.575317,66.896291,0.754988,0.51166,29,4.156639,0,-0.668185,0,7,-65,4,6,0
562.7,-0.469087,,,,0.23615,-0.047832,-0.474589,-0.748078,-1.184215,66.028089,67.052419,0.751267,0.512531,29,4.51075,0,-0.668185,0,7,-63,4,7,0
562.8,-0.468704,,,,0.231071,-0.271663,-0.477038,-0.763071,-1.370642,66.035065,66.633863,0.747546,0.513403,29,4.299507,0,-0.668185,0,7,-63,4,7,0
562.9,-0.464399,,,,0.238691,-0.155107,-0.476725,-0.763071,-1.290521,65.337523,66.914714,0.743825,0.514274,29,4.156792,0,-0.89242,0,7,-66,4,8,0
563,-0.457202,,,,0.23615,-0.062269,-0.474305,-0.773752,-1.237651,65.061834,66.863284,0.740104,0.515145,29,4.369873,0,-1.11721,0,7,-68,4,9,0
563.1,-0.452436,,,,0.228534,-0.083847,-0.473554,-0.790795,-1.254706,65.134429,67.169797,0.737854,0.516017,29,4.44043,0,-0.894666,0,7,-67,4,10,0
563.2,-0.448699,,,,0.225998,-0.152748,-0.474067,-0.788668,-1.322351,65.209617,67.091875,0.735604,0.516498,29,4.655556,0,-0.894947,0,7,-67,4,11,0
563.3,-0.442204,,,,0.225998,-0.23698,-0.47239,-0.797172,-1.389093,65.134429,67.091875,0.733354,0.517345,29,4.51178,0,-0.893819,0,7,-67,4,12,0
563.4,-0.433298,,,,0.220929,-0.067073,-0.468789,-0.799295,-1.266044,64.986646,66.922842,0.729195,0.518192,29,4.726189,0,-0.894098,0,7,-68,4,14,0
563.5,-0.428517,,,,0.24887,-0.071871,-0.468511,-0.763071,-1.239549,64.369586,66.57708,0.725036,0.519039,29,4.44043,0,-0.894666,0,7,-71,4,15,0
563.6,-0.425342,,,,0.246323,-0.148027,-0.46941,-0.765209,-1.31301,64.2553,66.117031,0.720877,0.519904,29,4.153236,0,-0.89523,0,7,-72,4,15,0
563.7,-0.418367,,,,0.259068,-0.105332,-0.467486,-0.758792,-1.286763,64.040724,66.396252,0.716718,0.520769,29,4.080086,0,-0.896085,0,6,-73,4,17,0
563.8,-0.408505,,,,0.259068,0.005463,-0.463122,-0.760932,-1.205276,64.845919,67.263599,0.712559,0.521634,29,3.864464,0,-0.668185,0,6,-69,4,19,0
563.9,-0.401057,,,,0.264176,0.032325,-0.460283,-0.767346,-1.17269,65.341275,67.961638,0.708401,0.522499,29,3.864616,0,-0.895792,0,6,-66,4,20,0
564,-0.398013,,,,0.241234,-0.152748,-0.461215,-0.822595,-1.403804,64.908944,68.228305,0.704242,0.523364,29,3.864464,0,-0.668185,0,6,-68,4,21,0
564.1,-0.392724,,,,0.205755,-0.069472,-0.461292,-0.868873,-1.427618,64.833756,68.038831,0.700083,0.524229,29,3.938484,0,-0.89494,0,6,-69,4,22,0
564.2,-0.385648,,,,0.193145,-0.069472,-0.459595,-0.873058,-1.414809,64.857175,67.484435,0.698174,0.524613,29,3.724274,0,-0.894648,0,6,-69,4,23,0
564.3,-0.382372,,,,0.193145,-0.102949,-0.461061,-0.854194,-1.412976,64.880594,67.507854,0.696266,0.524996,29,3.798134,0,-0.668185,0,6,-69,4,24,0
564.4,-0.378699,,,,0.220929,-0.076665,-0.461585,-0.805661,-1.346555,64.940177,67.037529,0.692252,0.525788,29,3.724274,0,-0.894648,0,6,-68,4,25,0
564.5,-0.367833,,,,0.243778,0.079066,-0.456316,-0.78015,-1.195714,64.940177,67.060948,0.688239,0.52658,29,3.724274,0,-0.894648,0,6,-68,4,27,0
564.6,-0.356901,,,,0.259068,0.093917,-0.450942,-0.758792,-1.164992,65.093287,66.949837,0.684226,0.527372,29,4.080551,0,-1.123978,0,6,-67,4,29,0
564.7,-0.349966,,,,0.269288,0.003028,-0.448323,-0.741639,-1.199541,65.290332,67.33079,0.680212,0.528164,29,3.865868,0,-1.350977,0,6,-66,4,31,0
564.8,-0.346108,,,,0.266731,-0.045422,-0.44784,-0.735192,-1.207186,66.164551,68.038296,0.676199,0.52859,29,3.865868,0,-1.350977,0,5,-62,4,31,0
564.9,-0.340136,,,,0.264176,-0.124352,-0.445917,-0.728736,-1.275472,66.753893,68.207329,0.674094,0.529017,29,4.080551,0,-1.123978,0,5,-59,4,32,0
565,-0.33828,,,,0.261621,-0.140936,-0.44699,-0.730889,-1.286763,66.943366,68.069624,0.67199,0.529444,29,3.799522,0,-1.345017,0,5,-58,4,33,0
565.1,-0.334254,,,,0.256517,-0.121979,-0.446422,-0.737342,-1.286763,66.943366,68.147546,0.669885,0.529852,29,4.225838,0,-0.894381,0,5,-58,4,34,0
565.2,-0.327724,,,,0.279529,-0.018833,-0.443654,-0.674611,-1.13408,66.993277,67.987448,0.66778,0.530261,29,5.079384,0,-0.892687,0,5,-58,4,35,0
565.3,-0.320502,,,,0.320702,0.084011,-0.440476,-0.619894,-1.012457,66.309148,67.296972,0.663798,0.531144,29,5.079803,0,-1.117182,0,5,-61,4,36,0
565.4,-0.314534,,,,0.33623,0.029877,-0.437296,-0.588989,-1.006497,66.010045,66.461227,0.659815,0.532027,29,5.293396,0,-0.443416,0,5,-63,4,38,0
565.5,-0.309512,,,,0.351807,-0.00427,-0.434545,-0.548971,-0.994554,66.206299,66.127894,0.655833,0.532909,29,5.707054,0,-0.668185,0,5,-62,4,39,0
565.6,-0.304128,,,,0.351807,0.017655,-0.43101,-0.531082,-0.936426,66.329106,66.203082,0.65185,0.533792,29,5.361038,0,-0.892117,0,5,-61,4,40,0
565.7,-0.301554,,,,0.344013,-0.043011,-0.429784,-0.537798,-0.980585,66.407028,66.12516,0.647868,0.534675,29,5.854836,0,-0.891801,0,5,-61,4,40,0
565.8,-0.297161,,,,0.346609,0.044583,-0.427088,-0.546738,-0.924314,66.48495,66.12516,0.643885,0.535558,29,5.58905,0,-0.895188,0,5,-61,4,41,0
565.9,-0.29175,,,,0.346609,0.005463,-0.423807,-0.557891,-0.976586,66.63806,66.27827,0.640185,0.536033,29,5.095627,0,-0.898392,0,4,-60,4,42,0
566,-0.287307,,,,0.35701,0.042129,-0.421499,-0.526599,-0.932392,66.913749,66.437,0.636485,0.536507,29,5.384232,0,-0.668185,0,4,-58,4,43,0
566.1,-0.2843,,,,0.388341,0.007899,-0.420083,-0.497366,-0.932392,67.295875,66.84943,0.632785,0.537487,29,5.096069,0,-0.20778,0,4,-56,4,44,0
566.2,-0.282188,,,,0.401454,-0.03577,-0.419574,-0.499621,-0.996547,67.558879,67.010349,0.629085,0.538467,29,5.304543,0,-0.213007,0,4,-55,4,44,0
566.3,-0.278955,,,,0.404081,-0.033354,-0.418393,-0.490596,-0.990567,67.288949,66.919903,0.625385,0.539447,29,5.372559,0,-0.441452,0,4,-56,4,45,0
566.4,-0.276786,,,,0.396205,-0.050242,-0.417038,-0.483816,-0.976586,67.123079,67.26473,0.621685,0.540427,29,4.871071,0,-0.668185,0,4,-57,4,45,0
566.5,-0.274282,,,,0.385723,0.003028,-0.415393,-0.499621,-0.958554,67.167524,67.366071,0.617985,0.541407,29,4.871216,0,-0.895227,0,4,-57,4,46,0
566.6,-0.26819,,,,0.388341,0.051952,-0.410886,-0.504128,-0.92027,67.326254,67.288149,0.614285,0.542387,29,5.157013,0,-1.121103,0,4,-56,4,47,0
566.7,-0.262255,,,,0.377876,0.037224,-0.406937,-0.499621,-0.932392,67.605475,67.169027,0.60801,0.543367,29,5.22525,0,-0.893798,0,4,-55,4,48,0
566.8,-0.259658,,,,0.409339,0.017655,-0.405789,-0.417801,-0.857172,67.598695,67.329947,0.603613,0.544311,29,5.372559,0,-0.894919,0,4,-55,4,49,0
566.9,-0.260231,,,,0.425145,-0.074268,-0.406955,-0.38331,-0.904063,68.019502,67.895238,0.599377,0.545256,29,5.372559,0,-0.894919,0,3,-53,4,48,0
567,-0.259807,,,,0.430425,0.010336,-0.406931,-0.376383,-0.826352,68.440308,68.389491,0.59514,0.5462,29,5.44091,0,-1.11994,0,3,-51,4,49,0
567.1,-0.258537,,,,0.427784,-0.083847,-0.406238,-0.367133,-0.883729,68.934561,68.931363,0.590904,0.547144,29,5.15773,0,-1.347545,0,3,-48,4,49,0
567.2,-0.255836,,,,0.414602,0.079066,-0.404426,-0.378693,-0.762049,69.213782,69.288505,0.586668,0.548089,29,5.226379,0,-1.344996,0,3,-47,4,49,0
567.3,-0.253248,,,,0.401454,0.071656,-0.40244,-0.397135,-0.770393,69.850145,70.265949,0.582432,0.549033,29,4.798462,0,-1.568393,0,3,-44,4,50,0
567.4,-0.251391,,,,0.390961,-0.083847,-0.40056,-0.429245,-0.906092,70.486509,70.629585,0.580018,0.549977,29,4.727356,0,-1.345895,0,3,-41,4,50,0
567.5,-0.250451,,,,0.372651,-0.102949,-0.399331,-0.463422,-0.956546,70.652378,70.674937,0.577604,0.550921,29,4.726624,0,-1.120004,0,3,-40,4,50,0
567.6,-0.255662,,,,0.385723,-0.253195,-0.402051,-0.399435,-0.962567,70.549473,71.192332,0.57519,0.55136,29,4.796295,0,-0.893255,0,3,-40,4,49,0
567.7,-0.258488,,,,0.383106,-0.091019,-0.402701,-0.390227,-0.816036,70.631296,71.192332,0.570638,0.552442,29,5.293396,0,-0.892955,0,3,-40,4,49,0
567.8,-0.256137,,,,0.383106,-0.052649,-0.399389,-0.397135,-0.795341,70.644068,71.364746,0.566085,0.553523,29,5.148155,0,-1.115513,0,3,-40,4,49,0
567.9,-0.254784,,,,0.377876,0.005463,-0.395979,-0.404033,-0.718014,70.91025,71.800318,0.561533,0.554605,29,5.362144,0,-1.339953,0,3,-38,4,50,0
568,-0.254785,,,,0.377876,0.032325,-0.393322,-0.413216,-0.701137,71.293392,72.348962,0.556981,0.555686,29,5.148857,0,-1.33916,0,2,-36,4,50,0
568.1,-0.255256,,,,0.364824,-0.016409,-0.391569,-0.438382,-0.772476,71.676534,72.646581,0.552428,0.556768,29,5.362144,0,-1.339953,0,2,-35,4,49,0
568.2,-0.257206,,,,0.354408,-0.164532,-0.39069,-0.454331,-0.904063,71.61701,72.963796,0.550451,0.557849,29,5.22567,0,-1.119404,0,2,-35,4,49,0
568.3,-0.259521,,,,0.344013,-0.273966,-0.390353,-0.463422,-0.998538,72.031825,72.951024,0.548474,0.558492,29,5.010941,0,-1.118863,0,2,-33,4,49,0
568.4,-0.263037,,,,0.370041,-0.143301,-0.390606,-0.415509,-0.848972,71.931511,73.837724,0.546335,0.559135,29,4.942284,0,-1.346724,0,2,-33,4,48,0
568.5,-0.265979,,,,0.362218,-0.143301,-0.390208,-0.424671,-0.840758,72.194834,73.922418,0.542122,0.560344,29,4.655998,0,-1.121702,0,2,-32,4,47,0
568.6,-0.265343,,,,0.359613,-0.040598,-0.386965,-0.438382,-0.784961,72.194834,73.922418,0.537909,0.561553,29,4.584839,0,-1.123413,0,2,-32,4,47,0
568.7,-0.263883,,,,0.359613,0.034774,-0.38263,-0.440663,-0.7138,72.379563,74.107147,0.533695,0.562763,29,4.800774,0,-0.896085,0,2,-31,4,48,0
568.8,-0.267302,,,,0.349207,-0.105332,-0.382154,-0.456605,-0.840758,72.207149,73.671576,0.527948,0.563972,29,4.871651,0,-1.122261,0,2,-32,4,47,0
568.9,-0.272812,,,,0.33623,-0.195042,-0.383869,-0.481554,-0.938441,72.11943,73.771889,0.5222,0.565181,29,4.872383,0,-1.349281,0,2,-32,4,46,0
569,-0.277203,,,,0.323287,-0.317534,-0.384251,-0.501875,-1.063821,72.13792,74.380132,0.516452,0.566391,29,5.226379,0,-1.344996,0,1,-32,4,45,0
569.1,-0.282608,,,,0.32846,-0.257819,-0.384045,-0.477027,-0.978586,72.593102,74.215014,0.510704,0.5676,29,5.01265,0,-1.569485,0,1,-30,4,44,0
569.2,-0.286049,,,,0.354408,-0.133836,-0.382195,-0.433816,-0.830472,72.580331,74.478337,0.507095,0.56885,29,4.941559,0,-1.120556,0,1,-30,4,43,0
569.3,-0.287265,,,,0.359613,-0.052649,-0.378673,-0.433816,-0.766223,72.752745,74.478337,0.503485,0.5701,29,4.726189,0,-0.894098,0,1,-29,4,43,0
569.4,-0.287279,,,,0.359613,0.015214,-0.3742,-0.438382,-0.711692,72.925158,74.127459,0.499876,0.57135,29,4.44043,0,-0.894666,0,1,-28,4,43,0
569.5,-0.29188,,,,0.362218,-0.071871,-0.37391,-0.442944,-0.803629,73.009853,74.127459,0.496266,0.572599,29,4.512222,0,-1.119446,0,1,-28,4,42,0
569.6,-0.299224,,,,0.351807,-0.211393,-0.375912,-0.463422,-0.934409,73.182267,74.544126,0.492657,0.573849,29,4.299095,0,-1.344216,0,1,-27,4,41,0
569.7,-0.305888,,,,0.346609,-0.27857,-0.378035,-0.481554,-1.014443,73.689842,74.954184,0.489047,0.575099,29,4.300133,0,-1.569527,0,1,-24,4,39,0
569.8,-0.311168,,,,0.333639,-0.264745,-0.379552,-0.504128,-1.024357,73.965937,75.656611,0.485438,0.576349,29,4.584785,0,-1.567291,0,1,-23,4,38,0
569.9,-0.313803,,,,0.320702,-0.218384,-0.378422,-0.517623,-0.982583,74.571997,75.366054,0.481828,0.577599,29,4.654045,0,-1.340036,0,1,-20,4,38,0
570,-0.315472,,,,0.333639,-0.176289,-0.376483,-0.488337,-0.918247,74.814422,75.787106,0.480294,0.578282,29,4.936073,0,-1.338358,0,1,-19,4,37,0
570.1,-0.314799,,,,0.35701,-0.021256,-0.372498,-0.442944,-0.757872,75.071581,75.95952,0.475968,0.579725,29,5.079803,0,-1.117182,0,0,-18,4,38,0
570.2,-0.317655,,,,0.367432,-0.102949,-0.371429,-0.447502,-0.826352,75.162028,76.84622,0.471643,0.581168,29,5.01165,0,-1.344185,0,0,-17,4,37,0
570.3,-0.325127,,,,0.364824,-0.260129,-0.374601,-0.449779,-0.980585,75.334442,77.203819,0.468853,0.582611,29,4.73204,0,-1.583172,0,0,-16,4,35,0
570.4,-0.331136,,,,0.372651,-0.246252,-0.37669,-0.447502,-0.952529,75.422161,77.288513,0.466062,0.584055,29,4.660553,0,-1.586656,0,0,-16,4,34,0
570.5,-0.337471,,,,0.35701,-0.317534,-0.379054,-0.461151,-1.014443,75.676398,77.375659,0.463271,0.585976,29,4.514954,0,-1.58203,0,0,-15,4,33,0
570.6,-0.341901,,,,0.344013,-0.20906,-0.380183,-0.486077,-0.94247,75.578359,77.368529,0.460481,0.587898,29,4.297333,0,-1.352729,0,0,-15,4,32,0
570.7,-0.344579,,,,0.341417,-0.178637,-0.380023,-0.501875,-0.932392,75.763544,77.833175,0.45769,0.589137,29,4.44088,0,-1.121139,0,0,-14,4,32,0
570.8,-0.348167,,,,0.323287,-0.150388,-0.380413,-0.522113,-0.916224,75.854453,78.651357,0.454899,0.590375,29,4.44043,0,-0.894666,0,0,-14,4,31,0
570.9,-0.352357,,,,0.318119,-0.22304,-0.381165,-0.515376,-0.966576,76.187787,79.162805,0.452109,0.591614,29,4.655998,0,-1.121702,0,0,-12,4,30,0
571,-0.358217,,,,0.346609,-0.257819,-0.382963,-0.458878,-0.946496,76.193539,79.422938,0.449318,0.593203,29,4.728378,0,-1.571766,0,0,-12,4,29,0
571.1,-0.363987,,,,0.35701,-0.301527,-0.384727,-0.463422,-0.982583,76.105819,79.422938,0.444087,0.594792,29,4.728378,0,-1.571766,0,0,-12,4,28,0
571.2,-0.368386,,,,0.346609,-0.292357,-0.385085,-0.474762,-0.986576,75.927191,79.24431,0.438857,0.596382,29,4.659096,0,-1.801854,0,0,-13,3,27,0
571.3,-0.370064,,,,0.354408,-0.150388,-0.383169,-0.467961,-0.869447,75.748563,78.639349,0.433626,0.597971,29,4.51532,0,-1.796215,0,0,-14,3,26,0
571.4,-0.371206,,,,0.338823,-0.145664,-0.381098,-0.486077,-0.875573,75.415229,78.215621,0.428395,0.600076,29,4.300133,0,-1.569527,0,0,-16,3,26,0
571.5,-0.374226,,,,0.33623,-0.180983,-0.380211,-0.499621,-0.914199,74.999929,77.973196,0.423165,0.602181,29,4.085762,0,-1.343365,0,0,-18,3,26,0
571.6,-0.378996,,,,0.323287,-0.230015,-0.380684,-0.524357,-0.966576,74.753893,77.891229,0.420725,0.603526,29,3.945885,0,-1.340015,0,0,-19,3,25,0
571.7,-0.386381,,,,0.307799,-0.378801,-0.38328,-0.537798,-1.104925,74.753893,77.176943,0.418285,0.604872,29,3.872971,0,-1.342507,0,0,-19,3,23,0
571.8,-0.392156,,,,0.346609,-0.312966,-0.384911,-0.474762,-1.002519,74.671925,76.819344,0.415845,0.606217,29,4.227043,0,-1.346745,0,0,-20,3,22,0
571.9,-0.395654,,,,0.35701,-0.294651,-0.384445,-0.472496,-0.980585,74.589958,76.73465,0.411389,0.607562,29,4.512222,0,-1.119446,0,0,-20,3,21,0
572,-0.398171,,,,0.35701,-0.164532,-0.383207,-0.488337,-0.889838,74.502239,76.377051,0.406932,0.608429,29,4.655998,0,-1.121702,0,0,-20,3,21,0
572.1,-0.397513,,,,0.35701,-0.098181,-0.379627,-0.499621,-0.853073,74.41452,76.198423,0.402476,0.609295,29,4.655998,0,-1.121702,0,0,-21,3,21,0
572.2,-0.399715,,,,0.35701,-0.069472,-0.378406,-0.51088,-0.848972,74.332552,75.5609,0.39802,0.610162,29,4.44088,0,-1.121139,0,-1,-21,3,21,0
572.3,-0.404339,,,,0.351807,-0.192701,-0.37947,-0.53556,-0.978586,74.159676,74.660751,0.393564,0.611029,29,4.370804,0,-1.577444,0,-1,-22,3,20,0
